,ID Iklan,Merk,Model,Tahun,Jenis,Pintu,Kapasitas,Transmisi,BBM,Tipe Penjual,Boleh Nego,Test Drive,Loc,Price,Kilometer,CC Mesin,Airbags,Tenaga mesin,Jumlah Gigi
5327,111950,Toyota,Agya,2017,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,85.000.000,15000,1500,2,,
5328,111949,Toyota,Agya,2017,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,85.000.000,15000,1500,2,,
5329,111948,Toyota,Agya,2019,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,90.000.000,15000,1500,2,,
5330,111947,Nissan,March,2012,Hatcback,4,5 penumpang,Matic,Bensin,Owner,No,No,Bekasi,68.000.000,,1200,,,
5331,111946,Mazda,CX-5,2013,SUV,5,5 penumpang,Matic,Bensin,Owner,Yes,No,Jakarta Barat,177.000.000,79000,2000,,,
5332,111945,Mitsubishi,L 300,2018,SUV,2,2 penumpang,Manual,Diesel,Owner,No,Yes,Semarang,60.000.000,33000,28,2,28 HP,5
5333,111944,Mitsubishi,,2018,Minibus,2,2 penumpang,Manual,Diesel,Owner,No,Yes,Surabaya,60.000.000,33000,28,2,28 HP,5
5334,111943,Toyota,,2019,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,123.000.000,23164,,2,,5
5335,111942,Toyota,,2016,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,113.000.000,18824,,2,,5
5336,111940,Honda,Brio,2018,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,118.000.000,21821,,2,,5
5337,111939,Nissan,March 1.2 L,2012,Hatcback,4,5 penumpang,Matic,Bensin,Owner,No,No,Bekasi,68.000.000,,1200,,,
5338,111936,Toyota,Yaris,2007,Hatcback,4,5 penumpang,Matic,Bensin,Owner,No,No,Bekasi,72.000.000,,1500,,,
5339,111935,Daihatsu,Grand Max PU,2015,,2,2 penumpang,Manual,Bensin,Dealer,Yes,Yes,Surabaya,25.500.000,,,,,
5340,111934,Honda,Mobilio,2014,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,108.000.000,15321,,2,,5
5341,111933,Honda,Jazz,2016,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,106.000.000,18521,,2,,5
5342,111932,Honda,Jazz,,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,8.600.000,12398,,2,,5
5343,111931,Toyota,Fortuner VRZ,,,,,Matic,Diesel,Owner,No,Yes,Bandung,310.000.000,,,,,
5344,111930,Toyota,Avanza Veloz,,,,,Manual,Bensin,Owner,No,Yes,Bandung,115.000.000,,,,,
5345,111929,Honda,HR-V,,,,,Matic,Bensin,Owner,No,Yes,Bandung,215.000.000,,,,,
5346,111928,Mazda,323,1987,Sedan,4,5 penumpang,Manual,Bensin,Owner,Yes,No,Solo,15.000.000,1500000,500000,4,2000 KM,5
5347,111926,Mitsubishi,L 300,2018,Minibus,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Bandung Kabupaten,60.000.000,33000,28,2,28 HP,5
5348,111925,Toyota,Kijang Innova G 2.0,2017,Minibus,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Bitung,110.000.000,28000,38,2,38 HP,5
5349,111924,Mitsubishi,L 300,2018,Minibus,2,2 penumpang,Manual,Diesel,Owner,No,Yes,Ambon,60.000.000,33000,28,2,28 HP,
5350,111923,Honda,CR-V,,,,,Matic,Bensin,Owner,No,Yes,Bandung,250.000.000,,,,,
5351,111922,Toyota,Fortuner,,,,,Matic,Diesel,Owner,No,Yes,Bandung,245.000.000,,,,,
5352,111921,Honda,CR-V,,,,,Matic,Bensin,Owner,No,Yes,Bandung,230.000.000,,,,,
5353,111920,Toyota,Rush,2017,Minibus,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Kepulauan Aru,97.000.000,28000,28,2,28 HP,5
5354,111919,Honda,HR-V,2017,Minibus,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,160.000.000,2800,48,2,38 HP,5
5355,111918,Mitsubishi,L 300,2016,Minibus,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Buru Selatan,65.000.000,3000,28,2,28 HP,5
5356,111917,Mitsubishi,FE 74 HD 125 PS,2019,Truck,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Buru,127.000.000,13000,38,2,38 HP,5
5357,111916,Mitsubishi,FE 74 HD 125 PS,2019,Truck,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Kupang,127.000.000,13000,38,2,38 HP,5
5358,111914,Daihatsu,,2018,,4,,Matic,Bensin,Dealer,Yes,Yes,Surabaya,47.000.000,,,,,
5359,111912,Mitsubishi,Xpander,2018,Minibus,5,5 penumpang,Matic,Diesel,Owner,Yes,Yes,Ambon,140.000.000,28000,1896,2,18 HP,5
5360,111911,Toyota,Kijang Innova,2016,,4,7 penumpang,Manual,Bensin,Dealer,Yes,Yes,Surabaya,50.900.000,,,,,
5361,111910,Toyota,Avanza 1.5 S,2017,Minibus,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Kupang,95.000.000,28000,1896,2,18 HP,5
5362,111909,Toyota,Kijang Innova G 2.4,2017,Minibus,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Kupang,115.000.000,2800,29,2,28 HP,5
5363,111908,Mitsubishi,Colt Diesel PS,2018,Truck,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Kupang,115.000.000,28000,28,2,28 HP,5
5364,111907,Honda,CR-V,,,,,Matic,Bensin,Owner,No,Yes,Bandung,230.000.000,,,,,
5365,111906,Toyota,Fortuner VRZ,,,,,Matic,Diesel,Owner,No,Yes,Bandung,265.000.000,,,,,
5366,111905,Honda,Brio,2018,,4,5 penumpang,Manual,Bensin,Dealer,Yes,Yes,Surabaya,30.000.000,,,,,
5367,111904,Toyota,Avanza 1.3 E,2020,,4,7 penumpang,Manual,Bensin,Dealer,Yes,Yes,Surabaya,50.000.000,,,,,
5368,111903,Honda,CR-V,2017,,4,5 penumpang,Manual,Bensin,Dealer,Yes,Yes,Surabaya,70.000.000,,,,,
5369,111902,Toyota,Kijang Innova G 2.0,2017,Minibus,,,Manual,Bensin,Dealer,Yes,Yes,Lamandau,51.000.000,,,,,
5370,111901,Toyota,Kijang Innova G 2.0,,Minibus,,,Manual,Bensin,Dealer,Yes,Yes,Banyumas,51.000.000,,,,,
5371,111900,Daihatsu,Grand Max MB 1.5,2016,Truck,5,2 penumpang,Manual,Bensin,Owner,Yes,Yes,Balikpapan,56.000.000,28000,18,2,18 HP,5
5372,111899,Toyota,Fortuner,2017,Minibus,5,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Balikpapan,185.000.000,28000,28,2,28 HP,5
5373,111898,Mitsubishi,FE 74 HD 125 PS,2019,Truck,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Balikpapan,187.000.000,18000,3,2,2 HP,5
5374,111897,Jeep,Wrangler Rubicon,2013,SUV,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Utara,895.000.000,50000,3600,,,
5375,111896,Mitsubishi,Pajero Sport,2014,SUV,4,,Matic,Bensin,Dealer,Yes,Yes,Samarinda,180.000.000,117000,3,7,181 HP,5
5376,111895,Toyota,Kijang,1997,Komersial,2,2 penumpang,Manual,Diesel,Owner,No,No,Jakarta Utara,57.500.000,150000,2500,,,
5377,111894,Honda,Mobilio,2019,SUV,4,7 penumpang,Matic,Bensin,Dealer,Yes,Yes,Samarinda,98.000.000,15000,2,6,188 HP,5
5378,111893,Daihatsu,Ayla,2018,Hatcback,4,5 penumpang,Manual,Bensin,Dealer,Yes,Yes,Samarinda,60.000.000,18000,1,4,88 HP,5
5379,111892,Datsun,GoPlus Panca,2016,Hatcback,4,7 penumpang,Manual,Bensin,Owner,No,No,Jakarta Timur,56.000.000,,1200,,,
5380,111891,Toyota,Kijang Innova G 2.0,2017,Minibus,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Manado,165.000.000,25600,28,2,28 HP,5
5381,111890,Toyota,Corolla,1987,Sedan,4,,Manual,Bensin,Owner,No,No,Jakarta Timur,37.000.000,150021,1300,,,
5382,111889,Mitsubishi,,2019,SUV,,,Matic,Diesel,Dealer,No,Yes,Pekanbaru,130.000.000,21000,2500,2,,
5383,111883,Honda,Mobilio,2015,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,110.000.000,16165,,2,,5
5384,111882,Toyota,Avanza 1.5 S,2015,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,86.000.000,16521,,2,,5
5385,111881,Honda,,2015,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,95.000.000,16521,,2,,5
5386,111879,Honda,HR-V,2015,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,105.000.000,16321,,,,5
5387,111877,Toyota,Rush,2012,SUV,4,5 penumpang,Manual,Bensin,Owner,No,No,Jakarta Selatan,122.000.000,100000,1500,,,
5388,111876,Daihatsu,Grand Max PU,2018,Minibus,2,2 penumpang,Manual,Bensin,Dealer,Yes,No,Bandung,75.000.000,435,1,6,,6
5389,111875,Toyota,Yaris,,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,84.000.000,11324,,2,,5
5390,111874,Toyota,Avanza Veloz,2013,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,92.000.000,12369,,2,,5
5391,111873,Toyota,Fortuner SRZ,2016,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,160.000.000,18524,,2,,5
5392,111871,Honda,Mobilio,2017,,4,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Banjarmasin,120.000.000,19230,,2,,5
5393,111870,Honda,HR-V,2017,,4,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Banjarmasin,121.000.000,19621,,2,,5
5394,111869,Honda,HR-V,2017,Minibus,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Kupang,217.000.000,27000,3869,2,38 HP,5
5395,111868,Mitsubishi,FE 74 HD 125 PS,2019,Truck,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Kupang,188.000.000,17000,3869,2,38 HP,5
5396,111867,Toyota,Rush,2017,Minibus,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Belu,117.000.000,24000,24,2,28 HP,5
5397,111866,Mitsubishi,Outlander Sport,2017,SUV,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,120.000.000,50000,,2,,
5398,111862,Mitsubishi,Outlander Sport,2017,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,80.000.000,45000,1500,2,,
5399,111861,Mitsubishi,Mirage,2014,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,75.000.000,50000,1500,2,,
5400,111860,Mitsubishi,L 300,2014,Truck,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,80.000.000,77000,2500,2,,5
5401,111859,Mitsubishi,Colt Diesel PS,2014,Truck,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,60.000.000,77000,4000,2,,5
5402,111858,Mitsubishi,Colt Diesel PS,2016,Truck,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,115.000.000,77000,4000,2,,5
5403,111857,Mitsubishi,Colt Diesel PS,2012,Truck,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,105.000.000,89708,4000,2,,5
5404,111855,Toyota,Avanza Veloz,2015,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,110.000.000,16321,,2,,5
5405,111854,Honda,HR-V,2015,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,105.000.000,16321,,2,,5
5406,111853,Honda,Mobilio,2015,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,101.000.000,16341,,2,,5
5407,111852,Honda,Mobilio,2014,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,98.000.000,13621,,2,,5
5408,111851,Toyota,Avanza 1.3 G,2013,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,93.000.000,12390,,2,,5
5409,111850,Honda,Jazz,2017,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,117.000.000,19634,,2,,5
5410,111849,Honda,Civic,2013,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,93.000.000,12356,,2,,5
5411,111848,Toyota,Agya,2018,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,104.000.000,20613,,2,,5
5412,111847,Toyota,Avanza 1.5 S,2014,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,86.000.000,13621,,2,,5
5413,111846,Mazda,CX-5,2012,SUV,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,80.000.000,56000,2500,2,,
5414,111845,Honda,Freed,,,4,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Banjarmasin,65.000.000,2009,,2,,5
5415,111844,Land Rover,Range Rover,2019,SUV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,1.000.000.000,20000,3800,2,,
5416,111843,Land Rover,Range Rover,2012,SUV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,270.000.000,56000,2000,2,,
5417,111842,Kia,Rio,2012,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,56.000.000,56000,1500,2,,
5418,111840,Toyota,Fortuner,2015,SUV,4,7 penumpang,Matic,Diesel,Owner,No,No,Bekasi,305.000.000,78000,2500,,,
5419,111839,Kia,Picanto,2013,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,70.000.000,56000,1500,2,,
5420,111836,Jeep,Wrangler,2012,Jip,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,130.000.000,56000,2500,2,,
5421,111835,Hyundai,Avega,2015,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,80.000.000,56000,1500,2,,
5422,111834,Hino,500 Ranger,2015,Truck,2,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,400.000.000,56000,7000,2,,8
5423,111833,Ford,Fiesta,2012,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,60.000.000,56000,1500,2,,
5424,111832,Ford,Fiesta,2013,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,70.000.000,56000,1500,2,,
5425,111831,Dodge,Journey Platinum,2013,SUV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,100.000.000,56000,2400,2,,
5426,111830,Datsun,Go,2015,Hatcback,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,40.000.000,56000,1500,2,,5
5427,111829,Daihatsu,Xenia,2016,MPV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,85.000.000,40000,1500,2,,5
5428,111828,Daihatsu,Xenia 1.3 Xi,2013,MPV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,75.000.000,40000,1300,2,,5
5429,111827,Honda,Jazz,2013,,4,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Banjarmasin,86.000.000,12354,,2,,5
5430,111826,Daihatsu,Terios TX,2010,MPV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,50.000.000,85000,1500,2,,5
5431,111825,Daihatsu,Sirion,2017,Hatcback,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,87.000.000,28000,1500,2,,5
5432,111824,Daihatsu,Sigra,2019,MPV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,105.000.000,28000,1500,2,,5
5433,111823,Daihatsu,Grand Max PU,2019,City Car,2,2 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,89.000.000,28000,1300,2,,5
5434,111822,Daihatsu,Ayla,2017,Hatcback,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,75.000.000,28000,1200,2,,5
5435,111821,Chrysler,Cirrus,2013,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,80.000.000,44000,2000,2,,
5436,111819,Chevrolet,Spin,2014,Hatcback,5,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,80.000.000,44000,2500,2,,5
5437,111818,Chevrolet,Captiva,2013,SUV,5,5 penumpang,Matic,Diesel,Owner,Yes,Yes,Surabaya,80.000.000,44000,2500,2,,
5438,111817,Daihatsu,Sigra,2017,Hatcback,4,5 penumpang,Matic,Bensin,Dealer,No,Yes,Surabaya,75.000.000,16000,1500,5,,4
5439,111816,Daihatsu,Sigra,2017,Hatcback,4,5 penumpang,Matic,Bensin,Dealer,No,Yes,Surabaya,50.000.000,16000,1500,5,,4
5440,111815,Daihatsu,Sigra,2017,Hatcback,4,5 penumpang,Matic,Bensin,Dealer,No,Yes,Surabaya,45.000.000,16000,1500,5,,4
5441,111814,Honda,Brio,2018,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,95.000.000,20181,,2,,5
5442,111813,Honda,Mobilio,2016,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,88.000.000,17521,,2,,5
5443,111812,Honda,Brio,2016,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,75.000.000,15231,,2,,5
5444,111811,Honda,Brio,2018,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,85.000.000,20615,,2,,5
5445,111810,Mitsubishi,Xpander,2018,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Jakarta Selatan,215.000.000,35000,1500,2,103 HP,5
5446,111809,Toyota,Fortuner 2.5 G AT,2016,Minibus,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Kupang,158.000.000,28000,2393,2,163 HP,5
5447,111808,Toyota,Agya,2015,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,95.000.000,16234,,2,,5
5448,111807,Toyota,Kijang Innova G 2.0,2018,Minibus,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Minahasa Tenggara,138.870.000,260000,28,2,24 HP,5
5449,111806,Honda,Mobilio,2018,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,105.000.000,23000,1500,2,,
5450,111805,Honda,HR-V,2017,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,117.000.000,19543,,2,,5
5451,111804,Datsun,Go,2018,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,115.000.000,18651,,2,,5
5452,111803,Mitsubishi,FE 74 HD 125 PS,2019,Truck,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Konawe Utara,125.000.000,24000,28,2,28 HP,5
5453,111802,Honda,Jazz,2017,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,105.000.000,23000,1500,2,,
5454,111801,Mitsubishi,FE 74 HD 125 PS,2019,Truck,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Konawe,188.700.000,24000,28,2,28 HP,5
5455,111800,Toyota,Avanza 1.3 G,2013,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,96.000.000,12348,,2,,5
5456,111799,Honda,Freed,2013,SUV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,80.000.000,85000,1500,2,,
5457,111798,Honda,Brio,2017,,4,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Banjarmasin,97.000.000,19534,,2,,5
5458,111797,Mitsubishi,FE 74 HD 125 PS,2019,Truck,2,,Manual,Diesel,Owner,Yes,Yes,Manado,188.700.000,18000,2869,2,28 HP,5
5459,111796,Mitsubishi,FE 74 HD 125 PS,2019,Truck,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Palu,188.700.000,16000,2489,2,28 HP,5
5460,111795,Honda,Brio,2013,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,83.000.000,12662,,2,,5
5461,111794,Suzuki,Ertiga,2012,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,89.000.000,11124,,2,,5
5462,111793,Suzuki,Ignis,2013,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,94.000.000,12369,,2,,5
5463,111792,Suzuki,Ertiga,2014,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,115.000.000,13521,,2,,5
5464,111791,Mitsubishi,FE 74 HD 125 PS,2017,Truck,2,,Manual,Diesel,Owner,Yes,Yes,Magelang,72.000.000,,,,,
5465,111790,Mitsubishi,TRuck,2019,Truck,2,2 penumpang,Manual,Diesel,Owner,Yes,Yes,Palu,168.870.000,2100,3486,2,38 HP,5
5466,111789,Honda,HR-V,2015,SUV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,115.000.000,48000,1500,2,,
5467,111788,Honda,HR-V,2015,SUV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,115.000.000,48000,1500,2,,
5468,111787,Toyota,Avanza 1.3 G,2013,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,86.000.000,12547,,2,,5
5469,111786,Daihatsu,Terios TX,2012,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,105.000.000,11362,,2,,5
5470,111785,Suzuki,Ertiga,2016,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,106.000.000,18645,,2,,5
5471,111784,Suzuki,SX4,2009,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,75.000.000,10824,,2,,5
5472,111783,Suzuki,Ignis,2018,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,110.000.000,20365,,2,,5
5473,111782,Suzuki,Ertiga,2012,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,86.000.000,11235,,2,,5
5474,111781,Suzuki,Ertiga,2018,,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Banjarmasin,102.000.000,20132,,2,,5
5475,111780,Suzuki,Ertiga,2019,,4,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Banjarmasin,130.000.000,21364,,2,,5
5476,111779,Mercedes-Benz,E 320,2000,Sedan,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Selatan,249.000.000,70000,3200,,,
5477,111778,Toyota,Fortuner VRZ,2017,Minibus,5,5 penumpang,Matic,Diesel,Dealer,Yes,Yes,Probolinggo,105.000.000,,,5,,
5478,111777,Honda,CR-V,2018,SUV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,120.000.000,20000,1500,2,,
5479,111776,Honda,CR-V,2011,SUV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,80.000.000,48000,1500,2,,
5480,111775,Mercedes-Benz,C-Class,1994,Sedan,4,5 penumpang,Matic,Bensin,Owner,No,No,Jakarta Selatan,130.000.000,1,2200,,,
5481,111774,Honda,Civic,2018,Sedan,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,130.000.000,28000,1500,2,,
5482,111773,Honda,Civic,2012,Sedan,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,75.000.000,58000,1800,2,,
5483,111772,Honda,City,2015,Sedan,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,70.000.000,48000,1500,2,,
5484,111771,Honda,Brio,2014,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,60.000.000,48000,1500,2,,
5485,111770,Honda,Brio,2016,Hatcback,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,80.000.000,30000,1500,2,,5
5486,111769,Honda,BRV,2016,MPV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,115.000.000,38000,1500,2,,5
5487,111768,Honda,Accord,2015,Sedan,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,105.000.000,38000,2400,2,,
5488,111766,Toyota,Yaris,2019,Hatcback,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,130.000.000,38000,1500,2,,
5489,111765,Toyota,Voxy,2018,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,130.000.000,38000,1500,2,,
5490,111764,Toyota,Vios,2015,Sedan,5,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,55.000.000,38000,1500,2,,5
5491,111763,Toyota,Vellfire,2013,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,120.000.000,38000,2500,2,,
5492,111762,Toyota,Mark-X,2012,MPV,5,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,105.000.000,38000,2500,2,,
5493,111761,Toyota,Land Cruiser,2011,MPV,5,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Surabaya,125.000.000,27000,2500,2,,
5494,111760,Toyota,Kijang Innova G 2.0,2016,MPV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,120.000.000,27000,2000,2,,5
5495,111758,Toyota,Kijang Innova,2011,MPV,5,7 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,80.000.000,48000,2000,2,,5
5496,111757,Toyota,Kijang Innova,2016,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,120.000.000,23000,2500,2,,
5497,111756,Toyota,Kijang Innova Venturer,2019,MPV,5,7 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,1.350.000.000,23000,2500,2,,
5498,111755,Toyota,Kijang Innova G 2.5,2015,MPV,5,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Surabaya,110.000.000,23000,2500,2,,
5499,111754,Toyota,Kijang Innova G 2.5,2012,MPV,5,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Surabaya,105.000.000,23000,2500,2,,
5500,111753,Toyota,Hilux,2017,City Car,4,5 penumpang,Matic,Diesel,Owner,Yes,Yes,Surabaya,120.000.000,23000,2500,2,,
5501,111752,Toyota,Hilux,2017,City Car,4,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,120.000.000,23000,2500,2,,5
5502,111751,Toyota,Hilux,2015,City Car,4,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,115.000.000,23000,2500,2,,5
5503,111750,Toyota,Hilux,2017,City Car,4,5 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,120.000.000,23000,2500,2,,5
5504,111749,Toyota,Harrier,2016,Hatcback,4,5 penumpang,Matic,Bensin,Owner,Yes,Yes,Surabaya,120.000.000,30000,2500,2,,
5505,111748,Toyota,Fortuner VRZ,2016,SUV,5,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Surabaya,210.000.000,30000,2500,2,,
5506,111747,Toyota,Fortuner 2.5 G MT,2013,SUV,5,7 penumpang,Manual,Diesel,Owner,Yes,Yes,Surabaya,110.000.000,56000,2500,2,,5
5507,111746,Toyota,Fortuner 2.5 G AT,2013,SUV,5,7 penumpang,Matic,Diesel,Owner,Yes,Yes,Surabaya,115.000.000,56000,2500,2,,
5508,111745,Toyota,Etios Valco,2016,Hatcback,4,5 penumpang,Manual,Bensin,Owner,Yes,Yes,Surabaya,60.000.000,24000,1500,2,,5
